alpha,alpha3,average_cost,batch_size,critic1 error,critic2 error,entropy,eplenmean,eplrewmean,eprewmean,lr_a,lr_c,lr_l,lyapunov error,lyapunov_lambda,policy_loss,target_entropy,tau,total_timesteps
0.014674224,,0.10160046810790398,,7.4973655,7.4249372,-0.98086166,250.0,0.0,25.400117026975995,4.473666666666667e-05,0.00013421,0.00013421,1.0301564,1.0,0.15612802,,,165888
0.014321072,,0.11680675048374119,,8.377981,8.289826,-0.9240797,250.0,0.0,29.201687620935296,4.407e-05,0.00013220999999999998,0.00013220999999999998,1.0597762,1.0,0.17529511,,,167936
0.013760863,,0.12057643693944606,,7.6634307,7.606395,-0.8698743,250.0,0.0,30.144109234861514,4.340333333333334e-05,0.00013021000000000002,0.00013021000000000002,1.0433486,1.0,0.152158,,,169984
0.013164917,,0.1526773165882178,,8.192726,8.115385,-0.8324029,250.0,0.0,38.16932914705445,4.273666666666667e-05,0.00012821,0.00012821,0.7037823,1.0,0.1676121,,,172032
0.012689799,,0.12158281020239717,,8.2032795,8.082266,-0.9024603,250.0,0.0,30.395702550599292,4.1986666666666676e-05,0.00012596,0.00012596,0.75645393,1.0,0.16342472,,,174080
0.0124415895,,0.09587731169508183,,8.2101555,8.137605,-0.94349766,250.0,0.0,23.969327923770457,4.1320000000000004e-05,0.00012396,0.00012396,0.8402066,1.0,0.16589184,,,176128
0.012181585,,0.07369423463453939,,7.694358,7.6401396,-0.93501157,250.0,0.0,18.423558658634846,4.065333333333333e-05,0.00012195999999999998,0.00012195999999999998,1.0215161,1.0,0.16170493,,,178176
0.011907844,,0.0745026800853419,,9.349017,9.274979,-0.9208621,250.0,0.0,18.625670021335477,3.9986666666666675e-05,0.00011996,0.00011996,1.2456974,1.0,0.18896732,,,180224
0.011634943,,0.08432303564066766,,8.488364,8.375776,-0.91801757,250.0,0.0,21.080758910166917,3.932e-05,0.00011795999999999999,0.00011795999999999999,1.0217733,1.0,0.17037141,,,182272
0.0112990625,,0.11079915197673529,,8.747782,8.644674,-0.97854125,250.0,0.0,27.699787994183822,3.8570000000000005e-05,0.00011571,0.00011571,1.199635,1.0,0.18024893,,,184320
